image_id,image_category,aspect_ratio,camera_make,camera_model,iso,aperture_value,focal_length,exposure_time,total_days,stats_downloads
1c2f1a7f15,Not Featured,1.5,CANON,Canon EOS 60D,100.0,4.0,24.0,0.004,2891,823
125bb95afd,Featured,0.6999999999999998,SONY,ILCE-7RM3,1600.0,2.8,16.0,300.0,1558,1205
5e0e60a445,Featured,0.67,NIKON,NIKON D5500,100.0,5.0,50.0,0.002,1968,6814
e45ac9f3c7,Featured,1.5,NIKON,NIKON D7100,100.0,4.0,16.0,0.001,2969,5853
a7124af5ec,Featured,0.75,NIKON,COOLPIX L330,125.0,4.7,19.1,0.004,1508,1756
b0b8c65893,Featured,1.51,NIKON,NIKON D300,400.0,11.0,18.0,0.005555555555555556,1152,1193
d7862226d7,Featured,1.5,CANON,Canon EOS 5D Mark III,320.0,2.8,43.0,0.00625,1244,1365
7907004698,Featured,1.5,SONY,ILCE-5100,100.0,11.0,50.0,0.003125,2063,50962
b602ea9f52,Featured,0.67,CANON,Canon EOS 6D,250.0,3.2,20.0,0.000625,1447,31924
a2c735cba9,Featured,1.5,SONY,ILCE-7RM3,320.0,4.0,105.0,0.008,1483,15981
1ca35de02f,Featured,1.5,NIKON,NIKON D3200,400.0,3.2,50.0,0.003125,3027,12412
8369e86f3e,Featured,1.5,CANON,Canon EOS 100D,125.0,9.0,22.0,0.025,1314,2004
6ddfc4b0d4,Featured,1.76,CANON,Canon EOS 60D,800.0,3.5,18.0,0.000625,1575,1909
63be42f591,Featured,1.51,NIKON,NIKON D7000,200.0,11.0,14.0,0.0025,3074,5786
2ad3fd5c5b,Featured,0.67,CANON,Canon EOS 5D Mark III,100.0,2.8,24.0,0.005,2762,411228
140a44c180,Featured,1.5,SONY,ILCE-7M3,4000.0,8.0,600.0,0.000625,1307,2815
3c2c5ded3d,Featured,0.67,CANON,Canon EOS 6D,100.0,3.5,135.0,0.004,1250,1020
146ff88b06,Featured,0.67,NIKON,NIKON D7500,100.0,1.8,26.0,0.005,1043,1203
eff85cd4be,Featured,1.51,CANON,Canon EOS 70D,250.0,2.5,24.0,0.004,2575,84457
e628d5a1d5,Featured,0.8399999999999999,DJI,FC220,100.0,2.2,4.7,0.00625,1410,1010
714ce49b3b,Featured,0.67,SONY,ILCE-7RM3,500.0,1.4,24.0,13.0,1122,2629
53093deda2,Featured,0.67,SONY,ILCE-7M3,500.0,5.0,85.0,0.003125,1017,27998
529a1e20ef,Featured,1.5,FUJIFILM,X-E2,500.0,3.6,18.0,0.002,2584,41934
21e00cfe2b,Featured,0.67,CANON,Canon EOS 80D,100.0,8.0,50.0,0.06666666666666667,1730,2756
0522ead906,Featured,0.67,CANON,Canon EOS Rebel T6,100.0,1.8,50.0,0.001,1427,1082
25893529e6,Featured,1.5,NIKON,NIKON Z 6,100.0,2.8,14.0,0.005,1505,1174
53aa428192,Featured,0.67,NIKON,NIKON Z 7,100.0,2.8,85.0,0.0025,1021,1912
4e2ce53460,Featured,1.5,CANON,Canon EOS 5D Mark II,1250.0,2.8,15.0,5.0,1425,4104
0158018edd,Featured,1.43,PANASONIC,DMC-GX8,200.0,5.6,24.0,0.025,1894,1534
3cd29ed6f9,Featured,0.67,CANON,Canon EOS 600D,800.0,5.6,55.0,0.003125,1538,1520
7d5a1d02e0,Featured,1.5,CANON,Canon EOS 6D Mark II,125.0,2.5,85.0,0.0004,1078,2315
5fe92b1e98,Featured,1.5,RICOH,PENTAX K-3 II,200.0,16.0,55.0,0.0125,2739,8088
3bcb005928,Not Featured,1.5,NIKON,NIKON D800,100.0,1.4,85.0,0.00015625,2904,750
0656a6dee3,Featured,0.89,SONY,ILCE-7RM4,500.0,13.0,24.0,0.005,1150,833
73661846b0,Featured,1.85,NIKON,NIKON D610,800.0,1.8,20.0,25.0,2827,5734
5c0c0d4342,Featured,1.5,CANON,Canon EOS REBEL T3,100.0,8.0,55.0,0.008,1553,3263
49652d94bf,Featured,0.67,NIKON,NIKON Z 7,100.0,2.5,85.0,0.008,1043,3002
4e771ad9c7,Featured,1.78,CANON,Canon PowerShot G12,100.0,4.0,6.1,0.0015625,3042,5690
88cc9acb8d,Featured,0.67,NIKON,NIKON D4S,800.0,2.8,90.0,0.0005,2014,4203
d9cdd1dcb6,Featured,0.63,DJI,FC2103,100.0,2.8,4.5,0.004166666666666667,1265,1013
e48a5c0a0d,Featured,0.92,APPLE,iPhone 7,20.0,1.8,4.0,0.0005530973451327434,1222,1980
becc1c4643,Featured,0.67,CANON,Canon EOS 5D Mark III,100.0,4.5,45.0,0.008,1126,1435
9cf6f5cc18,Featured,1.5,CANON,Canon EOS M3,160.0,5.0,33.0,0.016666666666666666,2831,9599
88673a1039,Featured,1.5,RICOH,PENTAX K-S2,100.0,9.0,80.0,0.003125,2219,10062
9d2d740305,Featured,0.8,HASSELBLAD,L1D-20c,100.0,2.8,10.3,0.008333333333333333,1208,2662
942b9aea20,Featured,1.5,NIKON,NIKON D5300,100.0,13.0,140.0,0.008,1471,1511
8bde165bd4,Featured,1.5,CANON,Canon EOS 200D,100.0,5.0,35.0,0.016666666666666666,1214,1060
aec5b47d52,Featured,0.67,NIKON,NIKON D3400,200.0,4.0,26.0,0.003125,999,3173
3f5c44ada0,Featured,1.5,CANON,Canon EOS 750D,200.0,8.0,105.0,0.005,1097,3193
e08d9d383c,Featured,0.67,NIKON,NIKON D3400,3200.0,4.8,38.0,0.008,1514,814
94cf8a1ae9,Featured,0.8,SONY,ILCE-7M3,100.0,6.3,85.0,0.00625,1058,1388
a6d0013777,Featured,1.5,CANON,Canon EOS 700D,100.0,5.6,178.0,0.001,3047,10685
181f461fca,Featured,0.56,DJI,FC2103,100.0,2.8,4.5,0.00625,1428,43623
2b202f1edf,Featured,1.0,CANON,Canon EOS 5D Mark III,320.0,10.0,252.0,0.002,2110,3756
c282aef22b,Featured,0.75,CANON,Canon EOS 2000D,100.0,5.6,49.0,0.0005,1159,840
7778adf585,Featured,0.56,SONY,ILCE-7M3,100.0,4.0,24.0,0.0125,1155,876
3d384a2ba0,Featured,0.67,SONY,ILCE-7M3,1000.0,5.6,400.0,0.0008,1307,10141
01e6d18938,Featured,1.5,CANON,Canon EOS 6D,1250.0,2.8,20.0,0.001,1451,11394
a9c739132a,Featured,1.78,DJI,FC2103,100.0,2.8,4.5,0.007142857142857143,1011,1475
226426707e,Featured,0.67,CANON,Canon EOS 5D Mark II,200.0,2.5,50.0,0.00025,1423,1279
bf026422f2,Featured,0.67,SONY,ILCE-7M3,1000.0,4.0,24.0,0.002,1267,801
a65f1d997c,Featured,0.67,CANON,Canon EOS REBEL T5,3200.0,4.5,10.0,52.0,1160,4911
45ad746058,Featured,0.67,SONY,ILCE-7M2,320.0,8.0,200.0,0.0008,1451,2300
a748375b91,Featured,0.75,NIKON,NIKON D810,5000.0,6.7,35.0,0.002857142857142857,1131,350
82f3b61624,Featured,1.5,SONY,ILCE-7RM3,160.0,1.6,85.0,0.0015625,1268,1414
db5d3627c9,Featured,1.78,SONY,ILCE-6500,200.0,4.0,58.0,25.0,1939,32585
b0d990fc57,Featured,1.5,CANON,Canon EOS 7D Mark II,400.0,8.0,50.0,0.0008,2117,5833
78d2a64033,Featured,0.67,CANON,Canon EOS 5D Mark IV,1000.0,8.0,16.0,0.01,1574,2939
0b3107ef61,Featured,1.6,CANON,Canon EOS 5D Mark III,50.0,18.0,210.0,0.3,1354,5820
a0fc725fe9,Featured,0.67,NIKON,NIKON D5100,640.0,3.5,18.0,0.03333333333333333,1583,13096
a8db4b1df5,Featured,1.5,CANON,Canon EOS REBEL T3i,500.0,2.0,50.0,0.0025,1533,1884
34acefae83,Featured,0.67,CANON,Canon EOS 5DS,125.0,5.0,135.0,0.000125,1433,1975
9501ad03c9,Featured,0.66,CANON,Canon EOS 6D,100.0,9.5,191.0,0.03333333333333333,1462,9264
835f8a48c0,Featured,0.8,HASSELBLAD,L1D-20c,100.0,2.8,10.3,0.25,1470,3711
50c5c9fe04,Featured,1.49,NIKON,NIKON D3000,400.0,2.2,50.0,0.025,1024,2203
d7ed1cc366,Featured,0.67,FUJIFILM,X-H1,250.0,10.0,44.4,0.002,1477,22605
30d65c6ab8,Featured,0.67,CANON,Canon EOS Rebel T7i,100.0,2.8,50.0,0.00125,1200,1053
bf75286586,Featured,0.67,CANON,Canon EOS 5D Mark III,800.0,2.0,135.0,0.008,1162,1162
cb4a63ba50,Featured,1.79,CANON,Canon EOS 5D Mark III,160.0,2.8,70.0,0.005,1454,1541
520b7e9c25,Featured,1.5,FUJIFILM,X-Pro2,400.0,2.0,23.0,0.00125,1297,1651
66d3cb72e1,Featured,1.0,SONY,A6000,100.0,6.3,210.0,0.0015625,1271,17552
5b19f7102d,Featured,0.67,CANON,Canon EOS 5D Mark II,1600.0,2.0,85.0,0.0025,1572,444
59a6d28fbc,Featured,0.66,CANON,Canon EOS 6D Mark II,100.0,2.0,50.0,0.01,1375,771
fc3a690fee,Featured,1.55,NIKON,NIKON D810,160.0,2.5,50.0,0.003125,1535,3215
9c0e358982,Featured,0.7099999999999999,SONY,ILCE-6000,100.0,5.6,105.0,0.005,1320,4139
0cfd7e0d1b,Featured,1.5,FUJIFILM,X-T2,200.0,2.0,35.0,0.0007692307692307692,1517,2159
86cb2c3358,Featured,1.5,NIKON,NIKON D750,400.0,2.2,50.0,0.03333333333333333,1112,2225
0c72ff8ee2,Featured,1.5,CANON,Canon EOS REBEL T5,200.0,1.8,50.0,0.00125,1122,1679
73e043199d,Featured,0.67,CANON,Canon EOS 200D,100.0,1.8,50.0,0.004,1313,3062
c1ea5d8ca6,Featured,1.51,NIKON,NIKON D7000,100.0,8.0,65.0,0.004,3522,19503
4e2fdd5cd1,Featured,0.67,CANON,Canon EOS RP,800.0,3.5,100.0,0.005555555555555556,1038,2051
7ec7bfc40f,Featured,1.66,CANON,Canon EOS 600D,100.0,5.0,44.0,0.000625,2476,19319
0923d2a3a3,Featured,1.5,SONY,ILCE-6300,1000.0,4.0,25.0,0.0015625,1507,4639
2e0429f29f,Featured,1.5,CANON,Canon EOS 5D Mark IV,200.0,10.0,135.0,2.0,1170,2080
d0b86f78cd,Featured,1.5,NIKON,NIKON D7100,100.0,1.8,50.0,0.004,2787,2880
6cd740b47b,Featured,0.67,SONY,ILCE-6500,100.0,1.4,30.0,0.00625,1952,22801
4cdec09b4d,Featured,0.67,SONY,ILCE-7RM2,100.0,4.0,39.0,0.00625,1173,4935
8a9719da92,Featured,1.5,CANON,Canon EOS 5D Mark III,1000.0,8.0,108.0,0.008,2483,2395
e13c6b9569,Featured,0.67,CANON,Canon EOS 6D,100.0,5.6,400.0,0.005,1353,12296
9766c6f234,Featured,1.5,CANON,Canon EOS 650D,100.0,5.0,75.0,0.005,1695,4369
702ba1c438,Featured,0.67,FUJIFILM,X-E2,200.0,1.4,35.0,0.005555555555555556,1490,2403
86f1844f27,Featured,0.67,CANON,Canon EOS 5D Mark III,100.0,2.8,45.0,0.001,1284,9539
df4d32a64f,Featured,1.5,NIKON,NIKON D5200,200.0,5.6,22.0,0.003125,1275,2229
2cdf0d031d,Featured,0.67,CANON,Canon EOS 6D,320.0,2.5,50.0,0.0015625,1457,24301
b00a06f454,Featured,1.57,NIKON,NIKON D750,100.0,10.0,50.0,0.125,1081,2527
5194b81165,Featured,0.67,FUJIFILM,X-H1,200.0,2.8,18.2,0.013333333333333334,1319,1025
7f647405e7,Featured,0.75,DJI,FC2103,100.0,2.8,4.5,0.002976190476190476,1309,1329
84d18e11ab,Featured,1.5,NIKON,NIKON D5300,100.0,1.8,35.0,0.000625,1161,1100
2048774465,Featured,1.5,CANON,Canon EOS 5D Mark III,6400.0,3.2,15.0,16.0,1572,2596
33dff26d69,Featured,1.5,CANON,Canon EOS 100D,100.0,7.1,24.0,0.016666666666666666,1314,1450
8574f02add,Featured,0.67,CANON,Canon EOS 6D,320.0,1.4,50.0,0.0003125,1972,10287
085a9d66bb,Featured,0.67,SONY,ILCE-7,800.0,8.0,28.0,0.00125,1265,1448
79a9504ca7,Featured,1.5,SONY,ILCE-7M3,1250.0,3.5,55.0,0.05,1460,2599
35090221cf,Featured,0.8599999999999999,SONY,ILCE-7RM2,1250.0,4.5,70.0,0.00625,1057,2128
48ec989893,Featured,1.5,DJI,FC6310,100.0,2.8,8.8,0.00625,1424,3327
0d54265b11,Featured,0.67,CANON,Canon EOS 5D Mark IV,400.0,1.4,50.0,0.0025,1117,446
431b78aa6c,Featured,0.7199999999999999,HUAWEI,EVA-L09,50.0,2.2,27.0,0.0010822510822510823,1411,3520
f1927869e9,Featured,1.0,NIKON,NIKON D750,220.0,4.0,200.0,0.004,1448,2174
2f9e317afd,Featured,0.5999999999999999,SAMSUNG,SM-G950U,400.0,1.7,4.2,0.1,1200,3132
3aedb5ffe1,Featured,1.08,DJI,FC220,100.0,2.2,4.7,0.02,1224,1617
f383e60f6f,Featured,1.33,GOPRO,HERO4 Silver,100.0,2.8,3.0,0.006666666666666667,2489,37087
9cc8108b00,Featured,0.64,NIKON,NIKON D5100,100.0,5.6,31.0,0.005,1432,1030
49c727d693,Featured,0.67,CANON,Canon EOS 6D,200.0,6.3,35.0,0.0025,1278,294
da104cbdb9,Featured,0.75,DJI,FC2103,100.0,2.8,4.5,0.004761904761904762,1461,1121
fd059268a2,Featured,1.58,FUJIFILM,X-T1,200.0,2.8,23.0,0.00125,1324,2375
51f24346ad,Featured,1.33,DJI,FC1102,100.0,2.6,4.5,0.002,1495,1941
dfb37be1a2,Featured,1.5,CANON,Canon EOS 5D Mark II,320.0,5.0,100.0,0.0005,3053,7375
e9a211e4ea,Featured,0.56,SONY,DSC-RX10M2,100.0,3.2,44.5,0.005,2333,27878
545fa9c87f,Featured,1.49,PANASONIC,DMC-GH4,200.0,1.7,20.0,0.0008,2475,16879
392d930926,Featured,0.67,CANON,Canon EOS 700D,100.0,4.0,50.0,0.0025,1007,710
567f5a1811,Featured,0.67,CANON,Canon EOS-1D X,1600.0,10.0,560.0,0.003125,1154,1174
a35fe8ddba,Featured,1.63,CANON,Canon EOS 6D Mark II,100.0,2.5,50.0,0.125,1339,49298
8ea93e8dbb,Featured,1.5,SONY,ILCE-6000,800.0,3.5,16.0,10.0,2112,9800
395d6bd9a7,Featured,0.67,CANON,Canon EOS 6D Mark II,400.0,6.3,600.0,0.002,1445,5716
736c64767a,Featured,1.6,CANON,Canon EOS 60D,100.0,9.0,85.0,0.003125,2438,8306
5cceccfaf7,Featured,0.8,NIKON,NIKON D750,100.0,5.0,38.0,0.00125,1236,1553
966ee71a81,Not Featured,1.68,NIKON,NIKON D200,200.0,5.6,200.0,0.00625,2861,821
20d7c78e16,Featured,0.67,SONY,ILCE-7M2,320.0,18.0,49.0,0.005,1315,543
f4cae756f7,Featured,1.5,NIKON,NIKON D7500,320.0,1.8,18.0,30.0,1204,1804
8a5d9f580c,Featured,0.75,HUAWEI,EML-L29,50.0,1.8,4.0,0.00909090909090909,1235,1304
19e7fc4dfe,Featured,1.5,SONY,ILCE-7M3,100.0,1.8,35.0,0.0008,1222,1144
04153826b7,Featured,1.78,DJI,FC220,100.0,2.2,4.7,0.005,1338,3323
8cfa0d57a3,Featured,0.75,PANASONIC,DC-GH5,250.0,1.6,43.0,0.000125,1191,824
4154cc8aba,Featured,1.5,NIKON,NIKON D5600,400.0,5.6,140.0,0.004,1556,9394
63e7966462,Featured,0.67,SONY,ILCE-7RM3,100.0,1.4,50.0,0.0003125,1048,1877
86ee01ed3f,Featured,0.67,FUJIFILM,X-T3,320.0,1.4,35.0,0.001,1312,651
343426fae7,Featured,1.5,FUJIFILM,X-T2,400.0,1.2,56.0,0.0022222222222222222,1372,1566
712bd54246,Featured,1.5,CANON,Canon EOS 6D,160.0,5.0,135.0,0.00625,1375,7093
f1308745db,Featured,1.0,FUJIFILM,X-T10,200.0,8.0,23.0,0.000588235294117647,1457,16876
19c622fb70,Featured,3.95,CANON,Canon EOS 5D Mark II,400.0,4.0,24.0,0.005,1301,1938
b863274fe5,Featured,0.8,CANON,Canon EOS 6D Mark II,500.0,5.0,100.0,0.00625,1244,3053
bb4c086721,Featured,0.67,NIKON,NIKON D750,200.0,6.3,70.0,0.001,1833,4706
7dd5b10d15,Featured,0.67,FUJIFILM,X-T20,400.0,2.5,23.0,0.007142857142857143,1560,3176
4248d76ee5,Featured,0.75,APPLE,iPhone XS,400.0,1.8,4.2,0.03333333333333333,1163,500
4cff42f52f,Featured,1.5,NIKON,NIKON D7200,320.0,1.8,35.0,0.01,1049,2053
aea57c0fad,Featured,0.67,NIKON,NIKON D850,31.0,5.6,38.0,0.003125,1214,2373
c1158792fd,Featured,1.5,CANON,Canon EOS 5DS,250.0,16.0,24.0,0.00625,998,2937
efcd7c80ec,Featured,0.67,NIKON,NIKON D610,160.0,2.0,35.0,0.002,1167,354
c1b5a4dc2d,Featured,0.67,NIKON,NIKON D5500,125.0,2.5,35.0,0.0005,1283,952
e1dcc308e2,Featured,0.67,CANON,Canon EOS 6D Mark II,2000.0,1.4,35.0,0.008,1410,776
c651e291df,Featured,1.33,DJI,FC220,100.0,2.2,4.7,0.00125,1284,12378
66354e2d5b,Featured,1.5,SONY,ILCE-7RM3,1250.0,4.0,55.0,0.0125,1135,2801
d94f108a14,Featured,1.5,SONY,ILCE-7M3,100.0,2.8,50.0,0.00625,1157,2691
b7d7b4f9bc,Featured,1.5,FUJIFILM,X-H1,400.0,2.8,55.0,0.002,1496,1618
7af230d17e,Featured,1.5,CANON,Canon EOS 5D Mark III,200.0,1.6,50.0,0.004,2490,16358
14dabee94f,Featured,1.5,SONY,SLT-A33,100.0,5.6,18.0,0.0015625,2704,17097
10c21edbb6,Featured,0.75,PANASONIC,DMC-G7,200.0,2.8,25.0,0.016666666666666666,1553,43622
110a4638c3,Featured,1.5,NIKON,NIKON D600,100.0,3.5,24.0,0.004,2252,24623
b6a11a4dcc,Featured,1.5,SONY,ILCE-7M3,200.0,6.3,75.0,0.00015625,1466,2111
ff3811fffe,Featured,0.8,NIKON,NIKON D850,160.0,1.8,50.0,0.0008,1509,1486
2afae4ccac,Featured,0.56,SONY,ILCE-6500,100.0,18.0,55.0,0.0025,1353,21887
7a200fb6f1,Featured,1.5,CANON,Canon EOS 5DS,100.0,2.8,29.0,0.000125,2182,3684
0075cbd546,Featured,0.88,CANON,Canon EOS 6D,250.0,4.5,45.0,0.016666666666666666,1839,28646
d725662a86,Featured,1.5,CANON,Canon EOS 5D Mark III,1250.0,2.8,200.0,0.5,2717,19138
8b47d84438,Featured,1.5,CANON,Canon EOS REBEL SL1,800.0,3.5,18.0,0.0125,2804,6594
65e24e06c0,Featured,1.5,FUJIFILM,X-T2,200.0,2.0,23.0,0.000625,1969,8295
c2e8a49119,Featured,1.5,CANON,Canon EOS 6D,100.0,2.0,85.0,4.0,1568,5023
7bcdb51ea7,Featured,0.67,SONY,ILCE-7,100.0,6.3,200.0,0.00125,1147,6623
898e7ef149,Featured,0.67,SONY,ILCE-7,125.0,2.8,50.0,0.0025,1299,1220
069dc0240a,Featured,0.75,SONY,DSC-RX100M5,320.0,1.8,8.8,0.000125,1369,1676
54d543d12e,Featured,0.68,NIKON,NIKON D750,100.0,6.3,20.0,30.0,1227,3024
3c4f370f67,Featured,0.67,CANON,Canon EOS 6D,16000.0,3.5,28.0,0.02,1419,1394
1dd6b2d8dd,Featured,0.67,CANON,Canon EOS 5D Mark II,100.0,4.0,40.0,0.003125,2488,58115
548cdd7bd7,Featured,1.5,NIKON,NIKON D3300,800.0,5.6,105.0,0.0004,1570,5341
b8333ae2bc,Featured,0.67,NIKON,NIKON D5,640.0,5.6,500.0,0.000625,1361,10330
215fa37702,Featured,1.5,NIKON,NIKON D610,80.0,2.5,35.0,0.0003125,1982,13898
a7d6bb91e4,Featured,0.67,CANON,Canon EOS REBEL T4i,800.0,4.5,50.0,13.0,1133,2437
77d3d5e4b0,Featured,1.6,CANON,Canon EOS 1000D,400.0,6.3,32.0,0.000625,1366,1824
e6f036a184,Featured,1.5,NIKON,NIKON Df,1250.0,5.6,55.0,0.01,1573,12763
5c6b4df153,Featured,0.67,SONY,ILCE-7M3,500.0,1.8,50.0,0.005,1320,1604
30794f39eb,Featured,1.5,SONY,DSLR-A900,100.0,11.0,17.0,0.0125,3004,327939
3826e9931c,Featured,1.5,SONY,ILCE-7,50.0,5.6,50.0,0.004,1575,3122
7f6719f0c5,Featured,1.25,CANON,Canon EOS 6D Mark II,200.0,4.0,24.0,0.0015625,1516,8607
fc5a151f62,Featured,0.8,CANON,Canon PowerShot G7 X,250.0,4.0,8.8,0.0015625,2420,34359
5da17efae0,Featured,1.39,NIKON,NIKON D7000,6400.0,7.1,35.0,20.0,1294,1694
930a2f02df,Featured,1.14,DJI,FC220,100.0,2.2,4.7,0.00025,1552,1958
8847657cf0,Featured,1.84,CANON,Canon EOS 6D,100.0,22.0,24.0,0.02,2591,35588
77aa19a9b9,Featured,0.67,NIKON,NIKON D5300,500.0,5.6,300.0,0.0025,1398,1264
1f66545d67,Featured,0.67,CANON,Canon EOS 5D Mark III,1250.0,3.5,20.0,15.0,1314,2621
27fc4b069a,Featured,1.5,CANON,Canon EOS 1100D,200.0,7.1,225.0,0.0025,1165,771
1edf5d405b,Featured,0.7099999999999999,FUJIFILM,X-T20,400.0,10.0,55.0,0.05555555555555555,1537,3942
843a4e9564,Featured,0.8,CANON,Canon EOS Rebel T6,100.0,7.1,43.0,0.025,1335,1620
e90bbcc120,Featured,1.5,CANON,Canon EOS 5D Mark III,500.0,4.0,24.0,0.00015625,1517,1316
a94bfb9806,Featured,1.5,CANON,Canon EOS 5D Mark III,500.0,6.3,35.0,0.001,1511,17901
ecddec7f45,Featured,1.5,NIKON,NIKON D3300,800.0,2.8,70.0,0.003125,1174,3725
1881a8177c,Featured,0.67,CANON,Canon EOS 600D,100.0,2.8,50.0,0.003125,1471,1422
5159c87e18,Featured,1.5,FUJIFILM,X-T2,1000.0,2.8,21.3,0.008,1488,1263
2d053f9d23,Featured,1.5,CANON,Canon EOS 60D,2000.0,3.5,18.0,30.0,2815,12718
af4526a315,Featured,1.5,FUJIFILM,X100S,400.0,5.6,23.0,0.009523809523809525,2671,15421
c25f08c830,Featured,0.75,PANASONIC,DMC-GF1,100.0,1.8,20.0,0.005,3035,82141
78945b8427,Featured,0.75,APPLE,iPhone 8 Plus,20.0,2.8,6.6,0.0016129032258064516,1491,756
eee61ecadb,Featured,1.51,NIKON,NIKON D90,200.0,13.0,25.0,0.2,2799,26095
05eb105e0b,Featured,1.5,SONY,ILCE-7M3,1600.0,3.5,70.0,0.01,1065,2656
d24c208cfa,Featured,1.5,NIKON,NIKON D7200,100.0,2.8,50.0,0.00125,1301,1710
5115489eda,Featured,0.67,SONY,ILCE-7M2,100.0,2.8,35.0,0.0004,1376,2205
428588eed8,Featured,1.78,SONY,ILCE-6000,1600.0,1.6,16.0,0.016666666666666666,1340,8213
6bf0fba188,Featured,0.67,FUJIFILM,X-T3,800.0,11.0,16.0,0.00625,1014,5870
8bef3dfa3d,Featured,0.8,SONY,ILCE-6300,100.0,1.4,85.0,0.00025,1278,659
3c796bac42,Featured,1.5,CANON,Canon EOS 5D Mark III,400.0,4.0,57.0,0.05,2578,16140
ce8ad27624,Featured,1.33,APPLE,iPhone 6 Plus,32.0,2.2,4.2,0.00048007681228996637,2578,8860
c200dd53ca,Featured,0.8,GOOGLE,Pixel 2 XL,301.0,1.8,4.5,0.02,1497,6508
2f664ed7cc,Featured,0.67,NIKON,NIKON D750,100.0,4.0,70.0,0.0025,1661,9565
8707d2d4ce,Featured,1.5,SONY,ILCE-7,400.0,4.0,196.0,0.003125,1145,1041
8a882c6ca7,Featured,0.67,SONY,ILCE-7M3,400.0,4.0,24.0,0.008,1405,657
200eb5ca43,Featured,1.5,CANON,Canon EOS 6D,5000.0,4.5,50.0,0.003125,1437,1327
d65fe2336e,Featured,0.67,CANON,Canon EOS 6D,400.0,4.0,50.0,0.003125,1130,717
b6bec10251,Featured,0.67,CANON,Canon EOS 6D,400.0,13.0,85.0,0.011111111111111112,1122,1659
7f972ad25d,Featured,0.76,SONY,ILCE-7RM2,1250.0,5.6,15.0,0.003125,1059,3443
aa6e3bf2bd,Featured,1.5,SONY,ILCE-7M2,100.0,1.6,35.0,0.0015625,1097,1589
d139beaee5,Featured,1.5,CANON,Canon EOS 5DS,50.0,5.6,400.0,0.0008,1132,1629
e21cec9fbd,Featured,1.0,CANON,Canon EOS 5D Mark IV,250.0,5.0,300.0,0.0015625,1392,5689
21e9fe2c67,Featured,0.6099999999999999,SONY,ILCE-6000,100.0,6.3,210.0,0.001,1510,181245
9beae90b7c,Featured,1.5,NIKON,NIKON D750,160.0,2.2,50.0,0.002,2521,6979
8351112cc0,Featured,1.5,CANON,Canon EOS 5D Mark III,800.0,1.4,50.0,0.00025,1027,1471
30a5bc1ca3,Featured,0.67,CANON,Canon EOS 6D,125.0,5.0,50.0,0.00625,1170,714
06b002d9ec,Featured,1.78,SONY,ILCE-6300,100.0,8.0,210.0,0.00125,1476,3327
96fc425ff9,Featured,1.5,SONY,DSC-RX100,125.0,7.1,19.5,0.00125,1705,2955
fd38baf3f0,Featured,0.67,NIKON,NIKON Z 6,250.0,4.0,24.0,0.005,1123,1046
d128a8bf4f,Featured,0.56,CANON,Canon EOS RP,320.0,2.8,63.0,0.0015625,1077,19470
375562c3a9,Featured,1.5,NIKON,NIKON D600,4000.0,3.5,28.0,15.0,1590,4330
a4685610d3,Featured,0.67,SONY,ILCE-7R,800.0,3.5,18.0,30.0,1592,2254
ceb710878b,Featured,0.67,CANON,Canon EOS REBEL T4i,100.0,2.2,50.0,0.003125,1486,2885
d43138efec,Featured,0.67,SONY,ILCE-7RM3,250.0,4.0,57.0,0.004,1318,896
0f8768c338,Featured,0.7099999999999999,CANON,Canon EOS 5D Mark IV,100.0,16.0,17.0,0.008,1072,11168
6e95a967eb,Featured,2.17,NIKON,NIKON D7200,200.0,8.0,55.0,0.002,1420,2481
112dbafa3d,Featured,0.75,APPLE,iPhone XS Max,200.0,1.8,4.2,0.016666666666666666,1249,2257
f08078e702,Featured,0.67,CANON,Canon EOS 5D Mark IV,100.0,1.6,50.0,0.003125,1032,2006
ae0089528c,Featured,1.5,NIKON,NIKON D5300,100.0,5.3,80.0,0.01,1521,1862
046242c816,Featured,0.7399999999999999,CANON,Canon EOS 6D,640.0,2.5,35.0,0.01,1222,760
d11c418639,Featured,0.67,CANON,Canon EOS 6D Mark II,100.0,9.0,45.0,0.002,1235,3456
410afd4f31,Featured,0.76,CANON,Canon EOS 5D Mark III,800.0,1.8,50.0,0.002,1573,1943
0cc75d89fa,Featured,0.67,FUJIFILM,X-T3,640.0,2.8,90.0,0.000588235294117647,1221,20405
c12241eee7,Featured,1.5,NIKON,NIKON D850,200.0,16.0,22.0,20.0,1101,10133
d112e5eb1c,Featured,1.78,DJI,FC220,100.0,2.2,4.7,0.00125,1508,3392
c83e2eb10e,Featured,0.67,NIKON,NIKON D5200,1250.0,1.8,50.0,0.00025,1581,3231
8b843dc8b9,Featured,0.66,CANON,Canon EOS 6D Mark II,1600.0,2.8,35.0,0.03333333333333333,1447,3665
f02f214bfd,Featured,0.67,CANON,Canon EOS 5D Mark II,160.0,3.5,50.0,0.002,1612,1237
f2a7019e53,Featured,1.5,CANON,Canon EOS R,250.0,4.0,65.0,0.00625,1221,881
e274e9fc54,Featured,0.75,DJI,FC220,100.0,2.2,4.7,0.007692307692307693,1294,1471
e76f2856cc,Featured,1.5,CANON,Canon EOS 5D Mark II,400.0,4.5,70.0,0.00125,2497,53931
14605ded8c,Featured,1.39,NIKON,NIKON D750,400.0,13.0,14.0,9.6,1502,2256
